date,fname,year,month,day,net,station,flag,tt,date_time,weight,amplitude,phase
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,7625.219999999999,2022-02-01T02:07:05.220000,0.3841544985771179,9846385.192871094,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,7814.889999999999,2022-02-01T02:10:14.890000,0.9263379573822021,114682673.828125,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,8307.33,2022-02-01T02:18:27.330000,0.5191224217414856,6068791.412353516,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,8619.54,2022-02-01T02:23:39.540000,0.7139864563941956,14586238.037109375,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,9035.9,2022-02-01T02:30:35.900000,0.9466206431388855,19688439.697265625,P
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,7628.37,2022-02-01T02:07:08.370000,0.5763310194015503,9846385.192871094,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,7819.25,2022-02-01T02:10:19.250000,0.5247546434402466,106138741.2109375,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,8623.130000000001,2022-02-01T02:23:43.130000,0.4099728465080261,14586238.037109375,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,9040.130000000001,2022-02-01T02:30:40.130000,0.4216242730617523,19688439.697265625,S
20220201,FR.CARF.P,2022,2,1,FR,CARF,1,7389.93,2022-02-01T02:03:09.930000,0.9273138642311096,997942712000.0,P
20220201,FR.CARF.P,2022,2,1,FR,CARF,1,7819.29,2022-02-01T02:10:19.290000,0.5145118832588196,15924538500.0,P
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,6241.34,2022-02-01T01:44:01.340000,0.8145874738693237,1725378484.375,S
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,7397.389999999999,2022-02-01T02:03:17.390000,0.6569023132324219,997942712000.0,S
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,7637.01,2022-02-01T02:07:17.010000,0.3376825749874115,2294086437.5,S
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,7827.07,2022-02-01T02:10:27.070000,0.938254177570343,15924538500.0,S
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,8090.25,2022-02-01T02:14:50.250000,0.36387327313423157,10981573687.5,S
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,9047.91,2022-02-01T02:30:47.910000,0.7603667378425598,3676502781.25,S
20220201,FR.CARF.P,2022,2,1,FR,CARF,1,6239.95,2022-02-01T01:43:59.950000,0.49199920892715454,2290964406.25,P
20220201,FR.CARF.P,2022,2,1,FR,CARF,1,7389.94,2022-02-01T02:03:09.940000,0.9466425180435181,457712268000.0,P
20220201,FR.CARF.P,2022,2,1,FR,CARF,1,7819.610000000001,2022-02-01T02:10:19.610000,0.8324822187423706,12201944625.0,P
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,6241.33,2022-02-01T01:44:01.330000,0.9256622791290283,2290964406.25,S
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,7397.34,2022-02-01T02:03:17.340000,0.6418726444244385,457712268000.0,S
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,7827.04,2022-02-01T02:10:27.040000,0.9213135838508606,12201944625.0,S
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,8631.57,2022-02-01T02:23:51.570000,0.7870998978614807,2189921093.75,S
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,9047.95,2022-02-01T02:30:47.950000,0.4197090268135071,2306448828.125,S
20220201,FR.CARF.P,2022,2,1,FR,CARF,1,7389.93,2022-02-01T02:03:09.930000,0.9633261561393738,415429144000.0,P
20220201,FR.CARF.P,2022,2,1,FR,CARF,1,7819.67,2022-02-01T02:10:19.670000,0.9595149755477905,7174703250.0,P
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,7397.37,2022-02-01T02:03:17.370000,0.5686634182929993,415429144000.0,S
20220201,FR.CARF.S,2022,2,1,FR,CARF,1,7827.110000000001,2022-02-01T02:10:27.110000,0.7842599153518677,7174703250.0,S
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,5426.18,2022-02-01T01:30:26.180000,0.5203518271446228,20677007000.0,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,5801.65,2022-02-01T01:36:41.650000,0.32023242115974426,11520194562.5,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,5816.99,2022-02-01T01:36:56.990000,0.34239909052848816,13175861562.5,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,6439.99,2022-02-01T01:47:19.990000,0.6348076462745667,29139607250.0,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,6903.78,2022-02-01T01:55:03.780000,0.7139987945556641,11496153500.0,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,6940.1,2022-02-01T01:55:40.100000,0.48813897371292114,11229153812.5,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,7391.85,2022-02-01T02:03:11.850000,0.8550153374671936,409414720000.0,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,7619.34,2022-02-01T02:06:59.340000,0.3675587475299835,11450938687.5,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,7821.87,2022-02-01T02:10:21.870000,0.7799713611602783,6536331343.75,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,7859.5,2022-02-01T02:10:59.500000,0.4592507481575012,16721165500.0,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,8026.299999999999,2022-02-01T02:13:46.300000,0.32663488388061523,11192736750.0,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,8289.31,2022-02-01T02:18:09.310000,0.872127890586853,7307298375.0,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,9093.98,2022-02-01T02:31:33.980000,0.41276776790618896,16774294875.0,P
20220201,FR.FNEB.P,2022,2,1,FR,FNEB,1,9126.55,2022-02-01T02:32:06.550000,0.714557409286499,18186099750.0,P
20220201,FR.FNEB.S,2022,2,1,FR,FNEB,1,5426.74,2022-02-01T01:30:26.740000,0.7682902812957764,20677007000.0,S
20220201,FR.FNEB.S,2022,2,1,FR,FNEB,1,5690.47,2022-02-01T01:34:50.470000,0.5882986187934875,14493792625.0,S
20220201,FR.FNEB.S,2022,2,1,FR,FNEB,1,5803.05,2022-02-01T01:36:43.050000,0.5445341467857361,11520194562.5,S
20220201,FR.FNEB.S,2022,2,1,FR,FNEB,1,5822.61,2022-02-01T01:37:02.610000,0.37900951504707336,13175861562.5,S
20220201,FR.FNEB.S,2022,2,1,FR,FNEB,1,6440.62,2022-02-01T01:47:20.620000,0.45044147968292236,29139607250.0,S
20220201,FR.FNEB.S,2022,2,1,FR,FNEB,1,6849.8,2022-02-01T01:54:09.800000,0.6587249636650085,8405108562.5,S
20220201,FR.FNEB.S,2022,2,1,FR,FNEB,1,7400.86,2022-02-01T02:03:20.860000,0.5500190854072571,459372732000.0,S
20220201,FR.FNEB.S,2022,2,1,FR,FNEB,1,7830.299999999999,2022-02-01T02:10:30.300000,0.555419921875,6536331343.75,S
20220201,FR.FNEB.S,2022,2,1,FR,FNEB,1,7861.67,2022-02-01T02:11:01.670000,0.4165729284286499,16721165500.0,S
