date,fname,year,month,day,net,station,flag,tt,date_time,weight,amplitude,phase,channel
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,78819.73,2021-01-26T21:53:39.730000,0.348054438829422,9910344.177246094,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,78862.81999999999,2021-01-26T21:54:22.820000,0.36025622487068176,85645599.609375,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,78907.03,2021-01-26T21:55:07.030000,0.6393619179725647,4104606187.5,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,79081.01,2021-01-26T21:58:01.010000,0.535407543182373,311395423.828125,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,79211.25,2021-01-26T22:00:11.250000,0.38690003752708435,972306867.1875,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,79771.26999999999,2021-01-26T22:09:31.270000,0.3787320852279663,89945311.5234375,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,79859.59,2021-01-26T22:10:59.590000,0.39369499683380127,142660590.8203125,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,79928.31,2021-01-26T22:12:08.310000,0.39442068338394165,12870163.452148438,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,80014.34999999999,2021-01-26T22:13:34.350000,0.361076682806015,59333637.6953125,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,80124.12999999999,2021-01-26T22:15:24.130000,0.33925527334213257,2983655.9143066406,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,80318.84999999999,2021-01-26T22:18:38.850000,0.45292529463768005,288483076.171875,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,80544.90999999999,2021-01-26T22:22:24.910000,0.4856850206851959,4422182.0068359375,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,80694.04,2021-01-26T22:24:54.040000,0.7539211511611938,20347973.876953125,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,80705.81,2021-01-26T22:25:05.810000,0.3329741954803467,20104400.024414062,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,80820.62999999999,2021-01-26T22:27:00.630000,0.7812269926071167,10658461.486816406,S,HHZ
20210126,ES.EGOR.S,2021,1,26,ES,EGOR,1,80863.15,2021-01-26T22:27:43.150000,0.6420623064041138,3186752.3498535156,S,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,77743.34999999999,2021-01-26T21:35:43.350000,0.7611535787582397,12861364.013671875,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,77798.61,2021-01-26T21:36:38.610000,0.7462137937545776,19194017375.0,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78014.22,2021-01-26T21:40:14.220000,0.580589234828949,431221222.65625,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78224.70999999999,2021-01-26T21:43:44.710000,0.6937638521194458,22453228.02734375,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78264.29999999999,2021-01-26T21:44:24.300000,0.6691370606422424,12327369437.5,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78394.89,2021-01-26T21:46:34.890000,0.41456109285354614,67063223.14453125,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78500.34999999999,2021-01-26T21:48:20.350000,0.6165330410003662,32464646.728515625,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78570.93,2021-01-26T21:49:30.930000,0.3347606956958771,12654036.071777344,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78622.03,2021-01-26T21:50:22.030000,0.43621203303337097,14919334.47265625,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78814.31,2021-01-26T21:53:34.310000,0.7053520083427429,27193527.587890625,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78857.26,2021-01-26T21:54:17.260000,0.8345139026641846,215164041.015625,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78901.90999999999,2021-01-26T21:55:01.910000,0.30266740918159485,31900053250.0,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78984.23,2021-01-26T21:56:24.230000,0.6929124593734741,640367863.28125,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79024.59,2021-01-26T21:57:04.590000,0.4127350151538849,166060717.7734375,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79075.54999999999,2021-01-26T21:57:55.550000,0.6252845525741577,1147853078.125,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79124.61,2021-01-26T21:58:44.610000,0.38534894585609436,73681403.80859375,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79169.06999999999,2021-01-26T21:59:29.070000,0.5512147545814514,51573129.638671875,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79205.40999999999,2021-01-26T22:00:05.410000,0.6152269840240479,1814397203.125,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79407.39,2021-01-26T22:03:27.390000,0.5344552397727966,8657902.404785156,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79431.73,2021-01-26T22:03:51.730000,0.32462164759635925,3127886.764526367,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79432.39,2021-01-26T22:03:52.390000,0.5507582426071167,19928076.416015625,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79512.76999999999,2021-01-26T22:05:12.770000,0.36761194467544556,7811127.44140625,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79690.47,2021-01-26T22:08:10.470000,0.3088640868663788,8047785.5224609375,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79765.68999999999,2021-01-26T22:09:25.690000,0.6204168200492859,304886054.6875,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79853.57999999999,2021-01-26T22:10:53.580000,0.5269951224327087,586166699.21875,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79907.56999999999,2021-01-26T22:11:47.570000,0.46065691113471985,14262718.627929688,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79922.43,2021-01-26T22:12:02.430000,0.6413961052894592,38718338.623046875,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80008.73999999999,2021-01-26T22:13:28.740000,0.711727499961853,272344287.109375,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80312.65999999999,2021-01-26T22:18:32.660000,0.7693082690238953,817645003.90625,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80539.06999999999,2021-01-26T22:22:19.070000,0.7395473718643188,10996680.480957031,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80631.65,2021-01-26T22:23:51.650000,0.3609868288040161,11081178.894042969,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80688.01999999999,2021-01-26T22:24:48.020000,0.7741468548774719,94086135.25390625,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80813.98999999999,2021-01-26T22:26:53.990000,0.5645862221717834,27414394.287109375,P,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80857.70999999999,2021-01-26T22:27:37.710000,0.6743471026420593,18455927.978515625,P,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,77749.9,2021-01-26T21:35:49.900000,0.538689911365509,12861364.013671875,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,77804.25,2021-01-26T21:36:44.250000,0.5245851278305054,19194017375.0,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78155.40999999999,2021-01-26T21:42:35.410000,0.3958877921104431,12925788.757324219,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78229.70999999999,2021-01-26T21:43:49.710000,0.4321819245815277,22453228.02734375,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78269.75,2021-01-26T21:44:29.750000,0.5781205296516418,12327369437.5,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78659.31,2021-01-26T21:50:59.310000,0.42022716999053955,6642015.716552734,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78862.7,2021-01-26T21:54:22.700000,0.40697598457336426,215164041.015625,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78906.43999999999,2021-01-26T21:55:06.440000,0.6356858611106873,31900053250.0,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78989.23,2021-01-26T21:56:29.230000,0.3769405484199524,640367863.28125,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79030.56999999999,2021-01-26T21:57:10.570000,0.34811344742774963,166060717.7734375,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79174.64,2021-01-26T21:59:34.640000,0.6540709137916565,51573129.638671875,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79210.51,2021-01-26T22:00:10.510000,0.44279733300209045,1863819343.75,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79437.65,2021-01-26T22:03:57.650000,0.3104837238788605,19928076.416015625,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79518.09999999999,2021-01-26T22:05:18.100000,0.5752168297767639,7811127.44140625,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79656.87,2021-01-26T22:07:36.870000,0.3818684220314026,3824679.5043945312,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79710.47,2021-01-26T22:08:30.470000,0.5286542177200317,10525339.233398438,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79859.61,2021-01-26T22:10:59.610000,0.3555794060230255,586166699.21875,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79912.56,2021-01-26T22:11:52.560000,0.43142589926719666,13974688.96484375,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79927.87,2021-01-26T22:12:07.870000,0.7926517724990845,38718338.623046875,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80014.89,2021-01-26T22:13:34.890000,0.42945683002471924,272344287.109375,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80094.03,2021-01-26T22:14:54.030000,0.4589383006095886,10887342.102050781,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80122.18999999999,2021-01-26T22:15:22.190000,0.5094950795173645,7760974.609375,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80318.23,2021-01-26T22:18:38.230000,0.6302686929702759,817645003.90625,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80434.56,2021-01-26T22:20:34.560000,0.6521317958831787,6634049.011230469,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80544.56,2021-01-26T22:22:24.560000,0.7135306000709534,10996680.480957031,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80694.18999999999,2021-01-26T22:24:54.190000,0.6919785737991333,94086135.25390625,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80820.79,2021-01-26T22:27:00.790000,0.312832772731781,27414394.287109375,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80862.43,2021-01-26T22:27:42.430000,0.4932126998901367,18455927.978515625,S,HHE
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80984.59,2021-01-26T22:29:44.590000,0.31698668003082275,11301729.00390625,S,HHE
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,77317.069,2021-01-26T21:28:37.069000,0.5375986695289612,7905286.193847656,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,77743.409,2021-01-26T21:35:43.409000,0.8732223510742188,12555030.883789062,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,77798.49900000001,2021-01-26T21:36:38.499000,0.6714509129524231,11740798875.0,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78014.099,2021-01-26T21:40:14.099000,0.6721152067184448,364361841.796875,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78137.30900000001,2021-01-26T21:42:17.309000,0.41627055406570435,10030973.449707031,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78224.66900000001,2021-01-26T21:43:44.669000,0.6768258810043335,23183256.103515625,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78264.009,2021-01-26T21:44:24.009000,0.780533492565155,9108891187.5,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78500.149,2021-01-26T21:48:20.149000,0.6354579925537109,29793632.32421875,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78571.149,2021-01-26T21:49:31.149000,0.5009498596191406,11780910.400390625,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78814.269,2021-01-26T21:53:34.269000,0.6208008527755737,24910174.072265625,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78857.129,2021-01-26T21:54:17.129000,0.8660455942153931,143134913.0859375,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78902.46900000001,2021-01-26T21:55:02.469000,0.60133957862854,20817556500.0,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78984.229,2021-01-26T21:56:24.229000,0.5465582609176636,602552945.3125,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79024.629,2021-01-26T21:57:04.629000,0.6071834564208984,153103526.3671875,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79075.869,2021-01-26T21:57:55.869000,0.6245166063308716,944183703.125,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79169.209,2021-01-26T21:59:29.209000,0.5982799530029297,38863284.1796875,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79205.259,2021-01-26T22:00:05.259000,0.776298999786377,1400021695.3125,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79407.429,2021-01-26T22:03:27.429000,0.5984352231025696,7541732.91015625,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79431.869,2021-01-26T22:03:51.869000,0.46747535467147827,15063058.10546875,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79512.909,2021-01-26T22:05:12.909000,0.34854936599731445,7652090.881347656,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79689.709,2021-01-26T22:08:09.709000,0.3607715964317322,10219425.842285156,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79765.229,2021-01-26T22:09:25.229000,0.37269139289855957,230563582.03125,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79853.619,2021-01-26T22:10:53.619000,0.6936163902282715,425150933.59375,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79907.329,2021-01-26T22:11:47.329000,0.550955057144165,14179524.658203125,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79922.789,2021-01-26T22:12:02.789000,0.6175101399421692,29705618.896484375,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80008.799,2021-01-26T22:13:28.799000,0.8832216858863831,241512019.53125,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80312.52900000001,2021-01-26T22:18:32.529000,0.7140037417411804,618195703.125,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80539.10900000001,2021-01-26T22:22:19.109000,0.628662109375,12576355.041503906,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80632.229,2021-01-26T22:23:52.229000,0.6676220893859863,11208489.868164062,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80688.069,2021-01-26T22:24:48.069000,0.782408595085144,74580473.14453125,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80813.979,2021-01-26T22:26:53.979000,0.5053386092185974,17372081.54296875,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80858.189,2021-01-26T22:27:38.189000,0.5147621035575867,19018895.263671875,P,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80979.149,2021-01-26T22:29:39.149000,0.37125474214553833,11351809.631347656,P,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,77749.129,2021-01-26T21:35:49.129000,0.5026378631591797,12555030.883789062,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,77803.80900000001,2021-01-26T21:36:43.809000,0.3671344816684723,11740798875.0,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78019.329,2021-01-26T21:40:19.329000,0.41537368297576904,364361841.796875,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78154.709,2021-01-26T21:42:34.709000,0.5276989340782166,8939142.456054688,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78229.549,2021-01-26T21:43:49.549000,0.45345547795295715,23183256.103515625,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78576.579,2021-01-26T21:49:36.579000,0.5418709516525269,11780910.400390625,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78626.94900000001,2021-01-26T21:50:26.949000,0.3331468105316162,10028864.440917969,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78650.27900000001,2021-01-26T21:50:50.279000,0.38842010498046875,11337518.676757812,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78862.349,2021-01-26T21:54:22.349000,0.30148279666900635,143134913.0859375,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78906.46900000001,2021-01-26T21:55:06.469000,0.4342188537120819,20817556500.0,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79081.349,2021-01-26T21:58:01.349000,0.6582818031311035,944183703.125,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79107.46900000001,2021-01-26T21:58:27.469000,0.3872874975204468,116617388.671875,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79174.339,2021-01-26T21:59:34.339000,0.8409566283226013,38863284.1796875,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79210.459,2021-01-26T22:00:10.459000,0.5646935105323792,1400021695.3125,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79437.38900000001,2021-01-26T22:03:57.389000,0.358545184135437,15063058.10546875,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79769.009,2021-01-26T22:09:29.009000,0.4009576737880707,211901333.0078125,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79859.52900000001,2021-01-26T22:10:59.529000,0.42590656876564026,425150933.59375,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79912.039,2021-01-26T22:11:52.039000,0.46794646978378296,12807894.53125,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79927.41900000001,2021-01-26T22:12:07.419000,0.49684494733810425,29705618.896484375,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80014.709,2021-01-26T22:13:34.709000,0.6908533573150635,241512019.53125,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80093.27900000001,2021-01-26T22:14:53.279000,0.6508205533027649,8395425.231933594,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80318.549,2021-01-26T22:18:38.549000,0.30105337500572205,618195703.125,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80636.80900000001,2021-01-26T22:23:56.809000,0.4420943558216095,11208489.868164062,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80863.269,2021-01-26T22:27:43.269000,0.31907883286476135,19018895.263671875,S,HHN
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80983.74900000001,2021-01-26T22:29:43.749000,0.45369085669517517,11351809.631347656,S,HHN
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,77743.03,2021-01-26T21:35:43.030000,0.523796796798706,10091844.299316406,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,77798.61,2021-01-26T21:36:38.610000,0.8224372863769531,8907199437.5,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78014.29999999999,2021-01-26T21:40:14.300000,0.8164883852005005,173646535.15625,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78224.67,2021-01-26T21:43:44.670000,0.8501693606376648,17332530.883789062,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78264.01999999999,2021-01-26T21:44:24.020000,0.8523994088172913,6566969093.75,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78500.09999999999,2021-01-26T21:48:20.100000,0.7876598834991455,18572136.108398438,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78621.65999999999,2021-01-26T21:50:21.660000,0.41192731261253357,8619679.992675781,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78814.17,2021-01-26T21:53:34.170000,0.8438264727592468,16578427.734375,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78857.15999999999,2021-01-26T21:54:17.160000,0.8443023562431335,111654994.140625,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,78901.42,2021-01-26T21:55:01.420000,0.8225448727607727,10484131937.5,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79024.67,2021-01-26T21:57:04.670000,0.3506738543510437,130879683.59375,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79075.47,2021-01-26T21:57:55.470000,0.642992377281189,434982082.03125,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79169.06,2021-01-26T21:59:29.060000,0.45074498653411865,33605612.548828125,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79205.31999999999,2021-01-26T22:00:05.320000,0.9101396203041077,821577808.59375,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79407.29999999999,2021-01-26T22:03:27.300000,0.4613162875175476,5400183.258056641,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79431.87,2021-01-26T22:03:51.870000,0.7857492566108704,10110073.974609375,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79765.34,2021-01-26T22:09:25.340000,0.8036475777626038,156427044.921875,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79853.29999999999,2021-01-26T22:10:53.300000,0.8204877376556396,330872140.625,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,79922.34,2021-01-26T22:12:02.340000,0.641369104385376,18691873.53515625,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80008.78,2021-01-26T22:13:28.780000,0.9617080092430115,170891004.8828125,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80312.62,2021-01-26T22:18:32.620000,0.9517586827278137,426352875.0,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80539.04999999999,2021-01-26T22:22:19.050000,0.8690109848976135,10874757.080078125,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80688.03,2021-01-26T22:24:48.030000,0.8731689453125,51331176.025390625,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80813.89,2021-01-26T22:26:53.890000,0.814142107963562,16155502.44140625,P,HHZ
20210126,ES.ELGU.P,2021,1,26,ES,ELGU,1,80857.54,2021-01-26T22:27:37.540000,0.6117802262306213,11518761.71875,P,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,77804.89,2021-01-26T21:36:44.890000,0.42525917291641235,8907199437.5,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78230.62999999999,2021-01-26T21:43:50.630000,0.5385655760765076,17332530.883789062,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78506.42,2021-01-26T21:48:26.420000,0.8010337352752686,18572136.108398438,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78820.70999999999,2021-01-26T21:53:40.710000,0.5323029160499573,16578427.734375,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78862.70999999999,2021-01-26T21:54:22.710000,0.6033543348312378,111654994.140625,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,78907.22,2021-01-26T21:55:07.220000,0.6184934377670288,10484131937.5,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79083.20999999999,2021-01-26T21:58:03.210000,0.3237169086933136,434982082.03125,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79174.93,2021-01-26T21:59:34.930000,0.3999662399291992,33605612.548828125,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79210.51,2021-01-26T22:00:10.510000,0.5831766724586487,821577808.59375,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79859.61,2021-01-26T22:10:59.610000,0.44527724385261536,330872140.625,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,79928.06999999999,2021-01-26T22:12:08.070000,0.41003701090812683,18691873.53515625,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80015.12,2021-01-26T22:13:35.120000,0.6743617057800293,170891004.8828125,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80694.11,2021-01-26T22:24:54.110000,0.38091960549354553,51520942.3828125,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80820.51,2021-01-26T22:27:00.510000,0.5599806904792786,16155502.44140625,S,HHZ
20210126,ES.ELGU.S,2021,1,26,ES,ELGU,1,80863.45,2021-01-26T22:27:43.450000,0.33714741468429565,10391612.365722656,S,HHZ
20210126,ES.ELOR.P,2021,1,26,ES,ELOR,1,75650.98999999999,2021-01-26T21:00:50.990000,0.35507911443710327,35613801.513671875,P,HHE
20210126,ES.ELOR.P,2021,1,26,ES,ELOR,1,75721.65,2021-01-26T21:02:01.650000,0.3345351815223694,44722297.8515625,P,HHE
20210126,ES.ELOR.P,2021,1,26,ES,ELOR,1,75925.40999999999,2021-01-26T21:05:25.410000,0.3893358111381531,70944510.25390625,P,HHE
20210126,ES.ELOR.P,2021,1,26,ES,ELOR,1,75960.97,2021-01-26T21:06:00.970000,0.3144802749156952,49819383.30078125,P,HHE
20210126,ES.ELOR.P,2021,1,26,ES,ELOR,1,76359.84999999999,2021-01-26T21:12:39.850000,0.48433345556259155,27884057.373046875,P,HHE
20210126,ES.ELOR.P,2021,1,26,ES,ELOR,1,76400.48999999999,2021-01-26T21:13:20.490000,0.40853673219680786,60235144.53125,P,HHE
